CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001431,6,0,8,16,24,4,6,5,3,20,61
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001441,7,2,2,11,19,3,8,2,3,18,47
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001451,8,1,12,7,16,3,8,3,2,10,72
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001461,9,2,12,9,32,5,10,3,1,16,48
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001471,10,0,8,17,20,0,6,4,3,23,52
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001481,11,4,7,13,22,4,5,1,8,15,71
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001491,12,2,3,13,27,7,5,3,5,22,65
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001511,14,2,12,6,24,0,12,1,2,14,57
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001521,15,2,5,5,13,4,10,2,2,15,78
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001531,16,6,6,13,16,1,6,5,0,19,64
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001541,17,1,6,5,19,1,10,2,4,24,54
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001551,18,3,1,2,4,1,2,1,0,5,16
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003111,8,3,5,16,19,9,9,2,4,13,88
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003141,11,2,9,16,23,1,6,5,4,11,72
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003151,12,1,4,16,15,6,8,2,4,7,81
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003161,13,2,7,12,14,1,4,3,0,7,90
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003181,15,0,10,14,26,0,6,2,1,13,97
1,Cercado,1,Cochabamba,821,Cochabamba,106,Colegio Nacional Mixto Cochabamba,3000811,23,3,6,19,4,3,0,2,2,9,47
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001131,1,3,10,17,14,1,4,3,0,10,74
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001141,2,3,8,13,14,3,4,11,5,6,77
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001151,3,2,7,23,17,1,6,2,0,12,78
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001161,4,8,8,18,16,4,9,2,4,6,68
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001171,5,0,11,19,15,5,7,3,3,9,69
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001181,6,0,11,26,10,1,7,3,2,11,56
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001191,7,1,6,24,12,1,7,3,3,14,76
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001201,8,4,5,24,16,4,4,1,3,10,63
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001251,13,3,10,21,14,1,6,8,4,14,87
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000421,1,3,5,16,15,3,8,3,4,10,50
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000431,2,2,11,24,23,0,4,4,0,12,62
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000441,3,1,4,16,22,5,5,3,3,24,65
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000451,4,2,7,16,20,2,6,1,4,19,65
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000461,5,2,7,20,20,4,5,5,1,17,49
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000471,6,6,10,13,16,7,7,6,3,19,45
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000481,7,3,12,15,14,1,6,4,6,12,56
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000491,8,4,10,15,16,5,8,4,1,10,74
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000501,9,5,8,15,20,8,4,2,5,13,64
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000511,10,1,4,15,19,3,3,3,5,15,73
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000521,11,2,12,19,15,4,5,1,1,12,81
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000531,12,1,11,14,24,0,4,2,4,21,80
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000541,13,0,0,2,1,0,0,1,0,2,7
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002121,2,6,9,29,20,6,8,4,4,14,85
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002141,4,3,5,30,21,6,15,4,2,6,90
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002151,5,3,14,21,16,5,9,1,3,16,91
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002161,6,3,12,20,14,4,7,2,2,17,61
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002171,7,1,13,26,19,3,12,6,4,12,78
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002181,8,5,17,21,18,1,7,1,2,8,79
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002191,9,3,10,20,19,3,8,4,0,13,86
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002201,10,3,14,19,16,3,9,1,2,8,83
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002211,11,4,9,18,22,4,2,4,1,10,85
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002231,13,2,9,18,16,2,4,5,2,6,66
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002241,14,2,9,23,24,4,9,0,4,12,80
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002251,15,3,13,21,17,1,7,2,5,9,78
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002271,17,2,11,13,17,4,8,5,2,8,80
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002281,18,3,4,13,15,2,9,6,6,7,75
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002301,20,5,20,26,8,1,7,11,3,12,88
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002311,21,3,13,18,15,1,4,4,3,11,78
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002321,22,7,9,25,20,3,5,8,3,7,66
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002331,23,3,11,24,14,1,7,4,11,4,85
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002341,24,1,7,19,7,2,5,2,1,5,59
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000111,2,4,13,32,9,0,4,5,1,10,72
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000121,3,4,19,28,12,4,1,3,3,7,74
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000131,4,4,12,23,20,3,10,2,0,15,63
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000141,5,9,10,26,22,0,5,2,2,14,61
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000151,6,4,9,29,14,1,9,7,4,13,62
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000161,7,1,22,32,11,6,2,9,4,6,71
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000171,8,3,15,30,14,1,7,4,3,11,51
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000181,9,2,18,37,16,5,6,4,3,10,70
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000191,10,6,16,36,14,5,8,3,5,14,48
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000201,11,2,15,25,16,0,5,6,5,8,67
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000211,12,3,13,23,22,4,3,1,3,11,58
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000241,15,2,9,27,22,2,9,2,1,11,56
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000261,17,4,16,12,5,5,5,3,0,9,49
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017481,1,3,21,33,13,2,4,2,2,0,61
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017491,2,2,9,26,10,5,7,4,0,7,59
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017511,4,4,7,28,17,2,5,5,9,7,74
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017521,5,3,31,45,4,2,4,2,2,6,72
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020671,1,3,10,25,8,1,8,8,3,8,70
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020681,2,4,10,38,11,3,5,4,3,9,62
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020691,3,2,13,29,14,5,7,6,4,10,98
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020701,4,3,9,32,17,4,9,1,2,1,70
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020721,6,5,11,43,16,3,5,7,2,11,72
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020731,7,0,8,26,12,1,4,4,2,11,90
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020741,8,3,11,21,17,4,5,5,1,8,64
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020841,18,0,14,31,11,2,6,5,5,8,74
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020851,19,3,12,26,19,1,7,2,0,5,73
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020861,20,1,7,32,15,7,1,4,3,7,71
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020871,21,0,12,33,9,3,4,6,4,8,77
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020911,25,4,9,28,21,3,8,2,2,9,85
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020921,26,3,17,40,15,3,12,7,1,5,81
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020931,27,2,11,29,20,2,3,4,3,1,63
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020941,28,4,19,21,13,1,7,5,4,6,81
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020951,29,1,12,23,9,6,4,10,0,7,67
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020961,30,7,11,24,17,2,7,3,5,6,79
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020981,32,3,9,28,13,3,6,3,1,4,65
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021061,1,7,8,32,15,3,6,3,4,4,76
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021071,2,6,23,28,15,2,7,3,3,4,83
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021081,3,9,16,32,10,2,1,1,2,0,72
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021091,4,3,17,39,14,2,6,6,2,3,68
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021101,5,4,14,37,14,1,4,1,2,3,60
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021111,6,1,14,30,19,1,7,2,6,8,68
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021121,7,5,11,32,10,1,4,3,2,4,74
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021131,8,5,16,28,13,0,4,4,2,8,59
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020501,3,7,19,29,18,4,9,1,0,3,73
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020511,4,2,12,25,18,0,11,2,3,4,87
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020571,10,4,17,27,14,5,7,3,3,8,88
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020651,18,3,10,16,19,4,10,4,0,2,86
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019691,1,4,13,24,8,4,6,3,3,3,71
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019701,2,7,19,26,9,4,5,4,5,9,71
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019751,7,3,12,26,15,2,7,5,5,4,73
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019941,2,5,8,27,10,2,5,2,4,4,87
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019951,3,4,17,36,13,2,5,3,2,4,69
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019961,4,1,6,28,19,4,6,8,2,12,72
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019971,5,5,17,21,13,1,0,4,3,11,82
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019981,6,1,10,34,11,3,6,2,3,4,90
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021331,1,6,19,21,11,2,7,3,3,4,61
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021351,3,3,12,27,17,1,8,4,2,6,95
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021371,5,4,10,15,19,1,9,1,2,7,80
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003441,4,6,9,22,28,3,1,3,2,9,76
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003491,9,3,11,35,18,5,3,4,2,10,74
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003511,11,2,15,30,18,4,6,2,2,10,91
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003521,12,2,13,27,20,6,8,1,1,6,105
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003531,13,0,12,24,22,0,2,4,5,7,83
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003551,15,1,7,33,24,3,4,9,4,8,52
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003571,2,5,9,25,20,3,6,4,6,7,68
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003581,3,6,12,26,18,3,4,4,0,15,76
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003621,7,3,6,23,18,5,6,2,5,14,67
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003631,8,0,15,26,12,6,3,5,6,11,84
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003691,14,3,14,24,17,10,6,2,3,10,83
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005631,1,2,13,25,13,3,5,3,2,7,77
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005641,2,0,5,19,28,2,9,1,2,9,72
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005651,3,2,12,32,17,4,6,1,3,6,61
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005661,4,3,11,24,23,2,4,0,4,7,70
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005671,5,3,12,22,21,3,9,4,5,13,91
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005681,6,4,6,20,17,1,3,3,4,11,104
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005701,8,3,9,22,25,4,3,5,3,10,82
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005711,9,1,7,23,18,1,7,2,5,6,75
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005721,10,4,9,23,22,2,8,4,3,9,95
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005731,11,2,11,13,21,1,6,1,1,14,63
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005741,12,3,7,21,14,2,5,2,3,12,75
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005751,13,0,9,23,20,3,4,3,4,8,76
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005761,14,2,10,32,15,2,3,0,4,8,64
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005771,15,1,6,7,12,5,7,2,1,5,56
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005891,1,1,5,17,17,7,4,1,3,8,95
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005911,3,4,5,21,15,4,3,2,3,12,87
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005921,4,5,10,17,23,4,6,4,3,11,59
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005931,5,1,7,20,16,3,5,4,6,14,78
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005941,6,2,2,14,18,2,5,4,5,11,90
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005951,7,5,7,15,21,1,3,2,4,13,72
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005981,10,1,7,23,19,2,7,0,8,10,76
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005781,1,2,3,5,23,4,4,5,3,22,74
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005791,2,4,6,12,13,5,7,2,1,22,65
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005811,4,1,7,11,21,2,4,6,7,21,75
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005821,5,2,8,11,17,3,2,5,8,21,57
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005831,6,5,4,4,25,3,4,3,2,18,64
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005841,7,2,3,14,10,0,3,4,2,13,86
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005851,8,4,4,3,29,1,4,7,3,13,83
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005871,10,3,6,18,20,9,6,1,3,16,73
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005881,11,1,0,3,5,0,1,0,1,10,20
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003981,2,6,12,17,13,2,4,5,5,12,68
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003991,3,1,12,18,15,4,6,3,4,12,89
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004001,4,7,23,15,28,8,5,2,3,9,76
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004011,5,1,6,10,20,2,12,1,4,16,68
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004021,6,2,9,18,20,5,7,2,3,12,74
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004031,7,3,10,18,16,3,7,3,2,5,81
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004041,8,1,8,19,16,6,5,2,5,17,72
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004051,9,2,5,18,32,5,5,0,2,17,58
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004061,10,7,14,27,17,2,12,6,3,20,87
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004071,11,3,11,12,23,9,7,4,6,11,66
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004081,12,2,12,20,25,3,3,9,3,7,64
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004091,13,5,11,16,21,2,8,5,4,7,78
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004101,14,1,15,9,16,2,7,2,5,11,75
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004111,15,3,10,26,15,2,8,4,3,8,70
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004121,16,0,13,15,16,6,5,4,4,14,80
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004131,17,1,4,9,10,3,3,3,2,11,66
1,Cercado,1,Cochabamba,821,Cochabamba,133,Centro Particular Geronimo De Osorio,3004821,9,1,6,12,19,5,7,4,3,10,98
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005221,1,2,9,10,12,2,10,5,1,6,61
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005251,4,1,10,21,21,7,10,3,3,18,90
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005271,6,2,8,7,16,4,8,4,3,15,70
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005281,7,1,8,11,25,2,8,4,2,13,68
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005291,8,3,6,7,15,0,6,4,3,17,75
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005301,9,5,9,20,17,5,6,2,7,17,76
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005311,10,1,2,6,12,2,2,2,3,10,36
1,Cercado,1,Cochabamba,821,Cochabamba,135,Escuela Jose Gabriel De Gumucio,3021811,6,2,7,22,16,4,4,2,4,5,95
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021601,1,1,15,16,17,1,8,3,2,4,75
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021611,2,5,12,21,15,11,6,2,5,4,83
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021621,3,4,12,14,26,0,5,2,2,7,80
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021651,6,4,7,15,23,6,6,3,2,5,66
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021421,1,4,9,23,15,2,1,2,2,7,67
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021441,3,2,12,18,15,3,10,2,2,7,68
