CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,8003397,11,36,4,61,20,3,,18,,1,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,8003407,12,28,7,65,7,6,,21,,8,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,8003417,13,2,0,15,0,0,,0,,0,,2,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002527,1,22,4,77,9,2,,24,,3,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002537,2,23,6,66,13,4,,15,,5,,25,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002547,3,28,2,60,20,1,,17,,4,,11,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002557,4,27,4,71,20,1,,25,,2,,9,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002567,5,30,6,63,6,4,,16,,1,,22,,
1,Cercado,1,Trinidad,2526,Trinidad,14,U.E. J.Azurduy De Padilla,8002577,6,15,1,32,12,2,,7,,0,,8,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000677,1,15,8,42,20,4,,23,,6,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000687,2,21,11,32,16,3,,31,,3,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000697,3,19,15,47,14,3,,23,,2,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000707,4,22,10,41,15,1,,23,,3,,11,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000717,5,21,5,42,15,3,,16,,1,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000727,6,21,8,52,11,1,,20,,2,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000737,7,26,8,42,14,1,,13,,2,,22,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000747,8,18,11,27,6,4,,23,,5,,21,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000757,9,12,9,48,14,3,,23,,3,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000767,10,16,8,34,9,6,,19,,2,,19,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000777,11,17,12,44,11,1,,18,,4,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000787,12,19,15,38,14,8,,22,,3,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000797,13,23,9,50,16,6,,28,,6,,10,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000807,14,22,10,48,13,5,,17,,3,,24,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000817,15,16,7,45,12,4,,20,,3,,21,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000827,16,28,9,45,13,3,,10,,0,,25,,
1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8000837,17,8,8,16,7,1,,14,,0,,10,,
1,Cercado,1,Trinidad,2526,Trinidad,16,(Cárcel) Cárcel Mocobi,8003697,1,8,2,29,2,6,,11,,2,,10,,
1,Cercado,1,Trinidad,2526,Trinidad,16,(Cárcel) Cárcel Mocobi,8003707,2,3,0,7,6,4,,7,,2,,8,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002227,1,28,1,83,11,0,,15,,2,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002237,2,34,0,68,15,1,,18,,1,,9,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002247,3,27,3,78,12,1,,7,,3,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002257,4,35,1,62,14,0,,19,,2,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002267,5,24,3,69,21,1,,14,,5,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002277,6,23,2,71,14,1,,14,,0,,19,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002287,7,43,1,72,9,4,,11,,4,,24,,
1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8002297,8,22,1,57,9,3,,15,,0,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003067,1,32,5,76,13,3,,16,,2,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003077,2,25,3,63,10,3,,17,,0,,24,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003087,3,26,6,63,13,3,,10,,2,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003097,4,30,5,53,6,1,,21,,2,,13,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003107,5,22,4,68,17,5,,13,,0,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003117,6,36,3,63,12,5,,16,,1,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003127,7,31,5,66,9,2,,28,,1,,13,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003137,8,20,11,57,12,3,,16,,2,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003147,9,29,3,47,20,8,,11,,3,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003157,10,19,4,52,20,7,,22,,5,,9,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003167,11,29,1,77,9,5,,18,,4,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003177,12,23,5,66,11,9,,24,,2,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003187,13,37,1,70,12,3,,25,,3,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003197,14,28,4,75,8,4,,14,,1,,13,,
1,Cercado,1,Trinidad,2526,Trinidad,19,U.E. Mary Ribera G.,8003207,15,7,2,26,5,1,,4,,2,,4,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001107,1,19,8,60,18,7,,16,,6,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001117,2,32,8,61,13,5,,14,,5,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001127,3,17,12,40,12,4,,25,,3,,21,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001137,4,18,8,52,15,2,,36,,2,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001147,5,25,8,42,18,2,,13,,5,,23,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001157,6,23,15,55,16,4,,17,,3,,9,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001167,7,12,5,41,23,4,,27,,2,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001177,8,23,12,46,13,2,,18,,6,,13,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001187,9,32,10,48,14,1,,18,,4,,28,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001197,10,27,9,56,16,2,,20,,2,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001207,11,19,10,59,12,8,,16,,1,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8001217,12,16,7,26,10,0,,24,,4,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002307,1,26,2,78,9,1,,12,,4,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002317,2,31,6,59,12,3,,20,,2,,11,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002327,3,23,8,60,5,5,,15,,1,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002337,4,35,3,67,5,3,,18,,0,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002347,5,21,1,64,10,5,,17,,2,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002357,6,24,1,71,11,4,,13,,0,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002367,7,17,7,68,8,7,,20,,0,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002377,8,22,3,78,11,2,,14,,2,,10,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002387,9,29,5,67,8,4,,14,,3,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8002397,10,19,3,57,13,1,,15,,4,,7,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002667,1,35,7,42,17,2,,16,,3,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002677,2,27,8,48,11,2,,25,,2,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002687,3,18,11,35,12,3,,28,,1,,27,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002697,4,19,7,38,15,1,,23,,3,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002707,5,22,7,42,9,2,,23,,1,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002717,6,17,8,42,17,2,,16,,3,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002727,7,20,6,48,7,1,,22,,2,,19,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002737,8,19,13,50,12,2,,20,,4,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002747,9,25,10,41,9,3,,17,,5,,21,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002757,10,22,8,39,14,3,,25,,2,,10,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002767,11,20,7,53,14,0,,28,,2,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002777,12,34,4,46,13,2,,14,,2,,18,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002787,13,20,5,56,8,3,,21,,3,,8,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002797,14,20,2,39,15,5,,21,,1,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002807,15,26,3,37,10,4,,22,,1,,13,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002817,16,26,10,44,14,4,,17,,1,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,26,U.E.  Nueva Trinidad,8002827,17,1,4,17,5,1,,6,,0,,1,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003427,1,17,6,59,16,6,,19,,1,,14,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003437,2,30,5,47,9,3,,20,,3,,23,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003447,3,28,8,59,15,4,,12,,4,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003457,4,24,5,70,10,6,,20,,6,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003467,5,35,4,61,12,5,,19,,1,,16,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003477,6,30,8,62,12,3,,22,,3,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003487,7,26,5,47,10,2,,26,,4,,21,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003497,8,23,7,56,9,4,,26,,2,,19,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003507,9,22,7,52,11,4,,15,,5,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003517,10,27,8,56,11,4,,21,,2,,20,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003527,11,22,9,45,11,2,,20,,2,,27,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003537,12,27,5,53,8,4,,21,,3,,17,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003547,13,23,9,62,8,5,,10,,2,,9,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003557,14,23,3,76,9,5,,19,,2,,15,,
1,Cercado,1,Trinidad,2526,Trinidad,27,U.E. Villa Vecinal,8003567,15,10,3,37,10,4,,20,,2,,11,,
1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,8000847,1,5,3,5,4,2,,6,,1,,3,,
1,Cercado,1,Trinidad,2526,Trinidad,30,U.E. San Francisco De Asís,8002587,1,31,9,88,15,0,,18,,1,,8,,
1,Cercado,1,Trinidad,2526,Trinidad,30,U.E. San Francisco De Asís,8002597,2,30,1,98,13,3,,6,,1,,12,,
1,Cercado,1,Trinidad,2526,Trinidad,30,U.E. San Francisco De Asís,8002607,3,40,5,70,18,4,,13,,4,,12,,
